1,0.8987400000000001
2,0.8974817640000001
3,0.8962252895304001
4,0.8949705741250576
5,0.8937176153212826
6,0.8924664106598328
7,0.891216957684909
8,0.8899692539441502
9,0.8887232969886284
10,0.8874790843728444
11,0.8862366136547225
12,0.8849958823956059
13,0.8837568881602521
14,0.8825196285168277
15,0.8812841010369042
16,0.8800503032954526
17,0.878818232870839
18,0.87758788734482
19,0.8763592643025373
20,0.8751323613325138
21,0.8739071760266484
22,0.872683705980211
23,0.8714619487918388
24,0.8702419020635302
25,0.8690235634006414
26,0.8678069304118805
27,0.8665920007093039
28,0.8653787719083109
29,0.8641672416276394
30,0.8629574074893607
31,0.8617492671188756
32,0.8605428181449092
33,0.8593380581995064
34,0.8581349849180271
35,0.8569335959391419
36,0.8557338889048272
37,0.8545358614603604
38,0.853339511254316
39,0.8521448359385599
40,0.850951833168246
41,0.8497605006018104
42,0.8485708359009679
43,0.8473828367307066
44,0.8461965007592837
45,0.8450118256582206
46,0.8438288091022992
47,0.842647448769556
48,0.8414677423412786
49,0.8402896875020008
50,0.8391132819394981
51,0.8379385233447828
52,0.8367654094121001
53,0.8355939378389232
54,0.8344241063259488
55,0.8332559125770925
56,0.8320893542994846
57,0.8309244292034653
58,0.8297611350025805
59,0.828599469413577
60,0.827439430156398
61,0.826281014954179
62,0.8251242215332433
63,0.8239690476230968
64,0.8228154909564245
65,0.8216635492690855
66,0.8205132203001088
67,0.8193645017916886
68,0.8182173914891803
69,0.8170718871410955
70,0.8159279864990979
71,0.8147856873179993
72,0.8136449873557541
73,0.812505884373456
74,0.8113683761353333
75,0.8102324604087439
76,0.8090981349641716
77,0.8079653975752218
78,0.8068342460186165
79,0.8057046780741906
80,0.8045766915248868
81,0.8034502841567519
82,0.8023254537589325
83,0.80120219812367
84,0.8000805150462968
85,0.798960402325232
86,0.7978418577619767
87,0.79672487916111
88,0.7956094643302845
89,0.794495611080222
90,0.7933833172247098
91,0.7922725805805952
92,0.7911633989677824
93,0.7900557702092276
94,0.7889496921309347
95,0.7878451625619514
96,0.7867421793343646
97,0.7856407402832966
98,0.7845408432469
99,0.7834424860663544
100,0.7823456665858615
101,0.7812503826526412
102,0.7801566321169275
103,0.7790644128319639
104,0.7779737226539992
105,0.7768845594422836
106,0.7757969210590645
107,0.7747108053695818
108,0.7736262102420645
109,0.7725431335477256
110,0.7714615731607588
111,0.7703815269583337
112,0.7693029928205921
113,0.7682259686306433
114,0.7671504522745605
115,0.7660764416413761
116,0.7650039346230783
117,0.763932929114606
118,0.7628634230138456
119,0.7617954142216262
120,0.7607289006417159
121,0.7596638801808175
122,0.7586003507485645
123,0.7575383102575165
124,0.756477756623156
125,0.7554186877638835
126,0.7543611016010141
127,0.7533049960587728
128,0.7522503690642905
129,0.7511972185476006
130,0.750145542441634
131,0.7490953386822158
132,0.7480466052080608
133,0.7469993399607695
134,0.7459535408848245
135,0.7449092059275857
136,0.7438663330392871
137,0.7428249201730321
138,0.7417849652847899
139,0.7407464663333913
140,0.7397094212805245
141,0.7386738280907318
142,0.7376396847314048
143,0.7366069891727809
144,0.7355757393879391
145,0.7345459333527959
146,0.7335175690461021
147,0.7324906444494376
148,0.7314651575472084
149,0.7304411063266424
