('00', 1),-21.93592139017933
('20022', 0),1.9116506020392547
('20222', 2),-0.006898933760000017
('22222', 0),2.3632749484993907
('22022', 1),0.9745900999416067
('21222', 0),2.219161185071008
('21202', 2),0.737972597702377
('21022', 1),0.6819700128597577
('11022', 2),-0.4
('11022', 1),-0.4
('11022', 0),2.1609316028955545
('11002', 2),1.0594930838788026
('11021', 0),1.3829041723275703
('11001', 1),0.46181540449794706
('11201', 0),1.4423205941839417
('11202', 2),0.8199012772012086
('11200', 2),0.9250807266232579
('11000', 1),-0.05049559662456897
('11000', 0),1.6678768903059564
('11020', 2),0.9815385095636208
('10022', 2),1.005421816835182
('10222', 2),1.2624246092757556
('10220', 0),1.6853040381552291
('20220', 1),1.153262722333528
('20222', 0),2.319046526814765
('20210', 1),0.1
('20212', 1),-0.028711686277502077
('20012', 0),1.8856671213842338
('10012', 0),0.9291220904997763
('20011', 1),-0.028980092305080557
('10021', 1),-0.016787578645902426
('12021', 0),1.907970479019049
('12221', 2),1.116487858358014
('22221', 1),-0.4
('20221', 2),-0.4
('20221', 1),-0.4
('20221', 0),2.3184206569641495
('20202', 1),0.407325375942026
('12222', 0),2.20671394605176
('12220', 2),1.2201965075331043
('22212', 2),1.0235282691378371
('22112', 0),1.7186743091709233
('22110', 1),-0.06933369405133903
('12111', 0),-18.320436587311182
('22111', 2),-20.243364061503407
('21110', 0),-3.057115481380097
('21111', 0),1.6604871795731593
('11111', 0),-29.746066781221998
('00112', 1),0.7903011261183528
('00111', 1),0.5454066938737435
('20111', 0),-18.003182224879797
('20211', 2),1.3006802307335161
('20021', 2),-0.4
('22021', 1),-0.4
('22021', 2),-0.4
('22021', 0),2.0272189460060877
('20021', 0),1.3104042177563195
('20001', 2),0.19601126400000002
('22001', 0),2.1426892533138444
('22201', 0),1.829490915131006
('20201', 2),0.3393839890013808
('22221', 2),0.22298126002196617
('02211', 0),2.274670282410725
('02011', 0),2.413658404209348
('22011', 0),2.344698810474816
('12011', 0),2.0904968497918692
('12001', 1),-0.05490521256105421
('21201', 2),-0.4
('21201', 0),1.1021989150207374
('12020', 0),1.8792321383284543
('12022', 1),1.0707872525512845
('11220', 0),2.087520938343403
('10221', 2),1.3778974978922292
('22221', 0),2.1918483834827174
('02221', 0),2.212924964436455
('02222', 0),2.2646980642274355
('02212', 1),-0.037070900966567094
('00212', 0),2.0349725376651757
('00221', 1),0.6066901514003381
('20121', 2),0.3433375182751568
('00121', 1),-0.4
('00121', 2),-0.4
('20112', 0),1.4370624742711484
('20011', 2),-0.4
('20011', 0),2.0522844091232275
('00211', 0),1.8671822142079844
('00011', 1),1.2017122614871287
('22211', 2),-0.11381299725148702
('12000', 1),1.0559700264852778
('12200', 0),1.3814348492964015
('12202', 1),-0.4
('12002', 0),2.1614362183498868
('11222', 2),1.252943627764971
('11120', 1),-0.03758211695076452
('11110', 0),-19.001687124123364
('11112', 2),-26.40658068663862
('11111', 1),-0.2897934486452399
('11111', 2),-0.30624895427469345
('21112', 1),-3.2581961847833436
('11122', 2),-0.09981121224476946
('00220', 2),-0.4
('00220', 1),-0.4
('00220', 0),2.203781036463825
('00222', 0),2.0066226265730456
('00122', 0),1.3122938522039327
('02111', 2),0.22821905815982185
('00', 2),-0.25586467651572437
('22002', 1),1.6408937118764784
('22202', 2),-0.4
('22202', 1),-0.4
('22202', 0),2.2767472035543848
('12202', 2),0.116
('12202', 0),1.8995826650858978
('21111', 2),-14.307218557815174
('21111', 1),0.8620782187746032
('11102', 0),1.692855213203887
('00', 0),-29.697041612639207
('11121', 0),-18.528457404459438
('11212', 1),-0.4
('11212', 2),-0.4
('11210', 1),-0.4
('11210', 0),0.9166577562792977
('11211', 0),-17.971702140815314
('12110', 2),0.1076701588603422
('01111', 0),0.7506669258296534
('11112', 0),-3.7786996284653824
('01112', 1),-0.06665098436267361
('01121', 0),-0.022496999525138728
('11112', 1),0.0136605096678965
('21112', 0),-1.4347830930671845
('21101', 0),1.6385289552472224
('11101', 0),1.5845783805967415
('01111', 1),-20.138814187965654
('01111', 2),0.3338219376909598
('02121', 0),0.5
('01122', 0),1.652771917295398
('22220', 0),1.7334149680569213
('22210', 0),0.9320679000808266
('12211', 1),-0.4
('12211', 2),0.1914959661631368
('12211', 0),1.3896623041581457
('21110', 2),-0.4075290219791285
('21110', 1),-0.46686638747503517
('22110', 0),1.2452092169803495
('21112', 2),-2.9970159316719966
('12111', 2),-20.914072885949217
('12111', 1),-1.3979222568230645
('11212', 0),1.1420744495011503
('11110', 2),0.5002507171492667
('11110', 1),-21.507400392022692
('11100', 2),1.0395437309335192
('22200', 2),0.8312084792363329
('22000', 0),1.4250263260845644
('22020', 1),0.9152162174400013
('21122', 0),0.9215401729243038
('02201', 0),1.7631663702365752
('20122', 1),-0.4
('20122', 0),0.5251355036621209
('00121', 0),1.1363409933625757
('22111', 0),-19.832835455586697
('22111', 1),0.03921285175211059
('11221', 1),-0.052785424977516406
('21121', 1),-0.04730598926465565
('12121', 1),-0.02436491406981023
('21121', 2),-0.4
('21121', 0),1.6270545169153592
('11120', 2),-0.4
('11120', 0),1.3879150162940184
('20212', 0),1.9829821934345622
('02112', 1),-0.0333442530024393
('02212', 0),1.7081511738288022
('11121', 1),-21.139658137563174
('11121', 2),-17.139815972106955
('21211', 1),-0.1010690720114008
('21211', 2),-0.4
('21211', 0),1.1705076646387695
('12212', 0),1.3731076900247232
('11221', 0),1.578840729221624
('21102', 1),-0.04545814439500723
('11001', 2),0.7667590220916629
('11001', 0),-18.413724669022244
('10002', 2),0.9744917556261242
('00012', 0),1.8330809637695344
('00021', 1),0.47420112266899583
('00022', 2),-0.4
('00022', 1),0.011823312813137227
('00022', 0),1.7928504489396455
('11122', 0),-18.51639132296624
('21100', 0),1.2239174034608717
('11102', 1),-0.39022753900304596
('11102', 2),-0.8572139453101456
('02111', 0),-18.721764747998353
('11211', 1),-0.6062861378206468
('11211', 2),-0.7798878428072223
('12201', 2),0.879472939310535
('02111', 1),-20.75715641891034
('02021', 0),1.896818671715606
('02022', 0),0.927130739467469
('12112', 0),-0.4096923882336766
('22102', 2),0.4039902226265455
('22122', 0),1.7548480818294605
('21021', 2),0.25132035885930704
('21011', 0),0.930073952391886
('11011', 0),1.465982801756934
('01212', 1),0.7829342627090025
('11012', 0),1.2041870677855766
('10011', 0),1.3675480575151586
('12001', 0),1.9450530688863148
('10021', 0),1.9177048032515152
('20111', 2),0.144687525777971
('01112', 2),-0.4
('01112', 0),1.0954244403670383
('10001', 0),1.7934054584008405
('21120', 1),-0.01768219954907667
('01120', 0),0.523713456128
('01110', 2),0.2280640421312694
('21120', 2),-0.4
('21120', 0),1.947722293076405
('21002', 0),0.8292203528100838
('12112', 2),-0.3136739905085312
('12122', 0),1.3005615249922087
('11010', 1),-0.4
('11010', 2),-0.4
('11010', 0),1.01250859342571
('02001', 0),0.8806299740899034
('12210', 0),0.7365810467388557
('11122', 1),-0.03992153784188348
('02122', 1),0.2921681529134337
('20111', 1),0.5070913215720126
('02012', 0),1.2237346345718378
('22012', 0),1.277726414350759
('22211', 0),1.8612593850498913
('10202', 1),-0.4
('10202', 2),-0.4
('10202', 0),0.62212999475334
('02202', 2),1.0628231690299916
('21221', 1),1.0427909624526128
('21001', 2),0.1
('22121', 2),0.271597778333248
('12121', 2),-0.4
('12121', 0),0.2729881851936961
('12101', 1),0.22047122906835284
('12112', 1),-0.2778134549840994
('12100', 1),-0.4
('12100', 0),0.8475875364864001
('12120', 2),0.377850227776804
('21212', 2),0.315931720980862
('01211', 1),0.47894169714134016
('01221', 0),0.7939758787076078
('02000', 2),0.1
('02020', 2),0.2857710976120577
('10020', 2),-0.4
('10020', 1),-0.4
('10020', 0),0.8704270044900498
('20020', 1),0.1
('21102', 0),1.8381265711872818
('10201', 1),0.39123065683611963
('01121', 1),0.3512506296478377
('02112', 0),0.980225349065134
